id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6476536,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/53,100000000,825,3030,2023-05-08 15:54:21
6476541,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476561,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,200000000,6724,5341,2023-05-08 15:54:21
6476566,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/53,100000000,3032,823,2023-05-08 15:54:21
6476571,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477011,HLC9106_DATA_NX93180_LEAF_21,10.60.221.21,Ethernet1/54,100000000,55373303,56518034,2023-05-08 15:54:21
6477016,HLC9106_DATA_NX93180_LEAF_21,10.60.221.21,port,200000000,104664060,99059139,2023-05-08 15:54:21
6477021,HLC9106_DATA_NX93180_LEAF_21,10.60.221.21,Ethernet1/53,100000000,49335085,45153263,2023-05-08 15:54:21
6477026,HLC9106_DATA_NX93180_LEAF_21,10.60.221.21,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477041,HLC9106_DATA_NX93180_LEAF_22,10.60.221.22,Ethernet1/54,100000000,56032243,55431683,2023-05-08 15:54:21
6477046,HLC9106_DATA_NX93180_LEAF_22,10.60.221.22,port,200000000,98840329,105252311,2023-05-08 15:54:21
6477051,HLC9106_DATA_NX93180_LEAF_22,10.60.221.22,Ethernet1/53,100000000,45613279,49820608,2023-05-08 15:54:21
6477056,HLC9106_DATA_NX93180_LEAF_22,10.60.221.22,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477071,HLC9106_DATA_NX93180_LEAF_23,10.60.221.23,Ethernet1/54,100000000,174188584,167083812,2023-05-08 15:54:21
6477076,HLC9106_DATA_NX93180_LEAF_23,10.60.221.23,port,200000000,348159893,325821906,2023-05-08 15:54:21
6477081,HLC9106_DATA_NX93180_LEAF_23,10.60.221.23,Ethernet1/53,100000000,173971128,159374498,2023-05-08 15:54:21
6477086,HLC9106_DATA_NX93180_LEAF_23,10.60.221.23,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477101,HLC9106_DATA_NX93180_LEAF_24,10.60.221.24,Ethernet1/54,100000000,167988227,174953302,2023-05-08 15:54:21
6477106,HLC9106_DATA_NX93180_LEAF_24,10.60.221.24,port,200000000,327879211,350343169,2023-05-08 15:54:21
6477111,HLC9106_DATA_NX93180_LEAF_24,10.60.221.24,Ethernet1/53,100000000,161276741,175382716,2023-05-08 15:54:21
6477116,HLC9106_DATA_NX93180_LEAF_24,10.60.221.24,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477131,HLC9106_DATA_NX93180_LEAF_25,10.60.221.25,Ethernet1/54,100000000,37030001,10674208,2023-05-08 15:54:21
6477136,HLC9106_DATA_NX93180_LEAF_25,10.60.221.25,port,200000000,63864427,21286924,2023-05-08 15:54:21
6477141,HLC9106_DATA_NX93180_LEAF_25,10.60.221.25,Ethernet1/53,100000000,29537847,12750003,2023-05-08 15:54:21
6477146,HLC9106_DATA_NX93180_LEAF_25,10.60.221.25,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477161,HLC9106_DATA_NX93180_LEAF_26,10.60.221.26,Ethernet1/54,100000000,10741936,40316312,2023-05-08 15:54:21
6477166,HLC9106_DATA_NX93180_LEAF_26,10.60.221.26,port,200000000,23343589,73690916,2023-05-08 15:54:21
6477171,HLC9106_DATA_NX93180_LEAF_26,10.60.221.26,Ethernet1/53,100000000,15085137,33373285,2023-05-08 15:54:21
6477176,HLC9106_DATA_NX93180_LEAF_26,10.60.221.26,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477191,HLC9106_DATA_NX93180_LEAF_27,10.60.221.27,Ethernet1/54,100000000,54621555,60934998,2023-05-08 15:54:21
6477196,HLC9106_DATA_NX93180_LEAF_27,10.60.221.27,port,200000000,107845412,117621645,2023-05-08 15:54:21
6477201,HLC9106_DATA_NX93180_LEAF_27,10.60.221.27,Ethernet1/53,100000000,56298962,65913673,2023-05-08 15:54:21
6477206,HLC9106_DATA_NX93180_LEAF_27,10.60.221.27,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477221,HLC9106_DATA_NX93180_LEAF_28,10.60.221.28,Ethernet1/54,100000000,60507673,55088877,2023-05-08 15:54:21
6477226,HLC9106_DATA_NX93180_LEAF_28,10.60.221.28,port,200000000,118656791,108102912,2023-05-08 15:54:21
6477231,HLC9106_DATA_NX93180_LEAF_28,10.60.221.28,Ethernet1/53,100000000,66320334,56421540,2023-05-08 15:54:21
6477236,HLC9106_DATA_NX93180_LEAF_28,10.60.221.28,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477251,HLC9106_DATA_NX93180_LEAF_29,10.60.221.29,Ethernet1/54,100000000,183578631,172299585,2023-05-08 15:54:21
6477256,HLC9106_DATA_NX93180_LEAF_29,10.60.221.29,port,200000000,449605273,343426819,2023-05-08 15:54:21
6477261,HLC9106_DATA_NX93180_LEAF_29,10.60.221.29,Ethernet1/53,100000000,266028885,184056007,2023-05-08 15:54:21
6477266,HLC9106_DATA_NX93180_LEAF_29,10.60.221.29,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6477281,HLC9106_DATA_NX93180_LEAF_30,10.60.221.30,Ethernet1/54,100000000,170889889,188525956,2023-05-08 15:54:22
6477286,HLC9106_DATA_NX93180_LEAF_30,10.60.221.30,port,200000000,340115955,461772417,2023-05-08 15:54:22
6477291,HLC9106_DATA_NX93180_LEAF_30,10.60.221.30,Ethernet1/53,100000000,175485482,264101988,2023-05-08 15:54:22
6477296,HLC9106_DATA_NX93180_LEAF_30,10.60.221.30,Vlan3600,1000000,0,0,2023-05-08 15:54:22
6477311,HLC9106_DATA_NX93180_LEAF_31,10.60.221.31,Ethernet1/54,100000000,4999120,5736520,2023-05-08 15:54:22
6477316,HLC9106_DATA_NX93180_LEAF_31,10.60.221.31,port,200000000,8446471,13122649,2023-05-08 15:54:22
6477321,HLC9106_DATA_NX93180_LEAF_31,10.60.221.31,Ethernet1/53,100000000,4092052,7386144,2023-05-08 15:54:22
6477326,HLC9106_DATA_NX93180_LEAF_31,10.60.221.31,Vlan3600,1000000,0,0,2023-05-08 15:54:22
6477341,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/54,100000000,5736267,5026679,2023-05-08 15:54:22
6477346,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,port,200000000,13128618,8481540,2023-05-08 15:54:22
6477351,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/53,100000000,7387955,4075441,2023-05-08 15:54:22
6477356,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Vlan3600,1000000,0,0,2023-05-08 15:54:22
6477371,HLC9106_DATA_NX93180_LEAF_33,10.60.221.33,Ethernet1/54,100000000,2359,2374,2023-05-08 15:54:22
