id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6865311,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,DROP_PACKET,1000,0,6664240,2023-05-08 15:24:28
6865316,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CONNECTIONS,5000,0,42622,2023-05-08 15:24:28
6865391,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,CPU14.0,0.1,0,2,2023-05-08 15:24:28
6865421,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,CPU20.0,0.1,0,0,2023-05-08 15:24:28
6865451,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,CPU26.0,0.1,0,0,2023-05-08 15:24:28
6865491,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,DROP_PACKET,1000,0,56,2023-05-08 15:24:28
6865496,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,CONNECTIONS,5000,0,41584,2023-05-08 15:24:28
6865521,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU4.0,0.1,0,0,2023-05-08 15:24:28
6865526,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU5.0,0.1,0,1,2023-05-08 15:24:28
6865566,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU13.0,0.1,0,1,2023-05-08 15:24:28
6865576,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU15.0,0.1,0,1,2023-05-08 15:24:28
6865601,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU20.0,0.1,0,0,2023-05-08 15:24:28
6865606,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU21.0,0.1,0,2,2023-05-08 15:24:28
6865636,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU27.0,0.1,0,0,2023-05-08 15:24:28
6865641,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU28.0,0.1,0,0,2023-05-08 15:24:28
6865646,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CPU29.0,0.1,0,2,2023-05-08 15:24:28
6865676,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,CONNECTIONS,5000,0,168597,2023-05-08 15:24:28
6865681,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU,0.1,0,7,2023-05-08 15:24:28
6865686,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU1.0,0.1,0,11,2023-05-08 15:24:28
6865691,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU2.0,0.1,0,10,2023-05-08 15:24:28
6865696,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU3.0,0.1,0,10,2023-05-08 15:24:28
6865701,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,CPU4.0,0.1,0,10,2023-05-08 15:24:28
